#--- Do not edit. Generated automatically from fig12 ---
#Time_sec,Time_min,Time_hr,A1: K-,sOD=0.25, sϕ=0,A2: K-,sOD=0.25, sϕ=3^-1,A3: K-,sOD=0.25, sϕ=3^-2,A4: K-,sOD=0.25, sϕ=3^-3,A5: K-,sOD=0.25, sϕ=3^-4,A6: K-,sOD=0.25, sϕ=3^-5,A7: K-,sOD=0.25, sϕ=3^-6,A8: K-,sOD=0.25, sϕ=3^-7,A9: K-,sOD=0.25, sϕ=3^-8,A10: K-,sOD=0.25, sϕ=3^-9,A11: K-,sOD=0.25, sϕ=3^-10,A12: K-,sOD=0.25, sϕ=3^0(neat),B1: K-,sOD=0.125, sϕ=0,B2: K-,sOD=0.125, sϕ=3^-1,B3: K-,sOD=0.125, sϕ=3^-2,B4: K-,sOD=0.125, sϕ=3^-3,B5: K-,sOD=0.125, sϕ=3^-4,B6: K-,sOD=0.125, sϕ=3^-5,B7: K-,sOD=0.125, sϕ=3^-6,B8: K-,sOD=0.125, sϕ=3^-7,B9: K-,sOD=0.125, sϕ=3^-8,B10: K-,sOD=0.125, sϕ=3^-9,B11: K-,sOD=0.125, sϕ=3^-10,B12: K-,sOD=0.125, sϕ=3^0 (neat),C1: K-,sOD=0.0625, sϕ=0,C2: K-,sOD=0.0625, sϕ=3^-1,C3: K-,sOD=0.0625, sϕ=3^-2,C4: K-,sOD=0.0625, sϕ=3^-3,C5: K-,sOD=0.0625, sϕ=3^-4,C6: K-,sOD=0.0625, sϕ=3^-5,C7: K-,sOD=0.0625, sϕ=3^-6,C8: K-,sOD=0.0625, sϕ=3^-7,C9: K-,sOD=0.0625, sϕ=3^-8,C10: K-,sOD=0.0625, sϕ=3^-9,C11: K-,sOD=0.0625, sϕ=3^-10,C12: K-,sOD=0.0625, sϕ=3^0(neat),D1: K-,sOD=0.03125, sϕ=0,D2: K-,sOD=0.03125, sϕ=3^-1,D3: K-,sOD=0.03125, sϕ=3^-2,D4: K-,sOD=0.03125, sϕ=3^-3,D5: K-,sOD=0.03125, sϕ=3^-4,D6: K-,sOD=0.03125, sϕ=3^-5,D7: K-,sOD=0.03125, sϕ=3^-6,D8: K-,sOD=0.03125, sϕ=3^-7,D9: K-,sOD=0.03125, sϕ=3^-8,D10: K-,sOD=0.03125, sϕ=3^-9,D11: K-,sOD=0.03125, sϕ=3^-10,D12: K-,sOD=0.03125, sϕ=3^-0(neat),E1: K+,sOD=0.25, sϕ=0,E2: K+,sOD=0.25, sϕ=3^-1,E3: K+,sOD=0.25, sϕ=3^-2,E4: K+,sOD=0.25, sϕ=3^-3,E5: K+,sOD=0.25, sϕ=3^-4,E6: K+,sOD=0.25, sϕ=3^-5,E7: K+,sOD=0.25, sϕ=3^-6,E8: K+,sOD=0.25, sϕ=3^-7,E9: K+,sOD=0.25, sϕ=3^-8,E10: K+,sOD=0.25, sϕ=3^-9,E11: K+,sOD=0.25, sϕ=3^-10,E12: K+,sOD=0.25, sϕ=3^0 (neat),F1: K+,sOD=0.125, sϕ=0,F2: K+,sOD=0.125, sϕ=3^-1,F3: K+,sOD=0.125, sϕ=3^-2,F4: K+,sOD=0.125, sϕ=3^-3,F5: K+,sOD=0.125, sϕ=3^-4,F6: K+,sOD=0.125, sϕ=3^-5,F7: K+,sOD=0.125, sϕ=3^-6,F8: K+,sOD=0.125, sϕ=3^-7,F9: K+,sOD=0.125, sϕ=3^-8,F10: K+,sOD=0.125, sϕ=3^-9,F11: K+,sOD=0.125, sϕ=3^-10,F12: K+,sOD=0.125, sϕ=3^0(neat),G1: K+,sOD=0.0625, sϕ=0,G2: K+,sOD=0.0625, sϕ=3^-1,G3: K+,sOD=0.0625, sϕ=3^-2,G4: K+,sOD=0.0625, sϕ=3^-3,G5: K+,sOD=0.0625, sϕ=3^-4,G6: K+,sOD=0.0625, sϕ=3^-5,G7: K+,sOD=0.0625, sϕ=3^-6,G8: K+,sOD=0.0625, sϕ=3^-7,G9: K+,sOD=0.0625, sϕ=3^-8,G10: K+,sOD=0.0625, sϕ=3^-9,G11: K+,sOD=0.0625, sϕ=3^-10,G12: K+,sOD=0.0625, sϕ=3^0(neat),H1: K+,sOD=0.03125, sϕ=0,H2: K+,sOD=0.03125, sϕ=3^-1,H3: K+,sOD=0.03125, sϕ=3^-2,H4: K+,sOD=0.03125, sϕ=3^-3,H5: K+,sOD=0.03125, sϕ=3^-4,H6: K+,sOD=0.03125, sϕ=3^-5,H7: K+,sOD=0.03125, sϕ=3^-6,H8: K+,sOD=0.03125, sϕ=3^-7,H9: K+,sOD=0.03125, sϕ=3^-8,H10: K+,sOD=0.03125, sϕ=3^-9,H11: K+,sOD=0.03125, sϕ=3^-10,H12: K+,sOD=0.03125, sϕ=3^0(neat)
Time_sec,Time,Time_hr,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
44960,749.333333333333,12.4888888888889,120012269,104322229,97122132,99093967,102697883,113506204,98302637,103508314,131300239,122225268,135501001,145098107,92477767,101488762,111381648,95171899,109697829,126718052,127172240,123116693,140254233,139296349,223912097,160177852,94012108,89825726,88701986,120012269,130376629,122670535,129916170,107198415,138342087,145098107,151531355,157095779,127172240,120012269,92477767,105139630,112228830,129916170,132227443,125360849,152534806,132692393,153037906,175001935,1830500,60621811,46182860,39141277,31417872,27292136,22924388,11295053,7551817,2138259,2085278,67504966,269934,70436148,62459518,53849703,53849703,46182860,14652180,40109291,35622943,515649,329075,93627232,20122,85011681,67504966,48578563,44107587,54421508,53650,31595,71589,169301,81530,89825726,1170,65588156,52998065,44621632,37009158,33154333,4913,263,2720,4913,263,69451610
45860,764.333333333333,12.7388888888889,122225268,105960523,98302637,101488762,105139630,115652790,101087460,105960523,133624993,125812356,139296349,150531569,94012108,103508314,113506204,96730358,111381648,128997943,128997943,124910234,142180881,142180881,226410103,163815629,95949403,91715752,90579165,122670535,133624993,124910234,131300239,108861186,140254233,146077796,153541925,161212593,128083301,121780890,94784441,107612794,113506204,133624993,133624993,126718052,154046861,135501001,154046861,178273622,1830500,62151181,47772798,40353262,33154333,28497676,24211313,13805059,9045050,2138259,2032972,69451610,269934,72427714,64640909,56156385,57034792,48040586,16731281,42584496,38901238,515649,329075,96730358,20122,87215631,70765992,50486749,45920664,57329222,53650,31595,71589,169301,81530,92477767,1170,69451610,55285294,46974234,40598020,36543964,4913,263,2720,4913,263,73434766
46760,779.333333333333,12.9888888888889,124460511,107198415,99888763,103508314,106784910,118257850,103102663,108028049,136444417,128997943,142664813,153541925,95560220,105549640,115221708,98697869,113933757,131300239,132692393,126264757,144609628,144609628,232723290,167498804,96730358,94397844,91715752,125812356,137391444,127172240,134092643,112653741,142180881,147554168,155567182,165388565,129916170,124460511,96730358,110959376,115652790,136444417,136444417,129456608,157095779,137866313,154552716,180473502,1781568,63701087,49391540,42584496,34714388,30147923,25535266,16577998,11046018,2085278,1981342,72093701,251530,74449344,66862719,58813600,60621811,50762561,18791173,44879846,40843567,541931,308707,99093967,20122,90202018,73772122,52715803,47772798,60318397,53650,31595,71589,169301,81530,95171899,1170,74110314,57920527,49119746,43342474,39382101,4913,1170,2720,4913,263,77538361
47660,794.333333333333,13.2388888888889,125812356,108444179,101087460,104322229,108861186,120894803,105139630,110959376,138342087,131763392,145587496,158119449,97122132,107198415,116951339,101087460,115652790,133624993,132692393,129916170,147061131,146077796,235916507,170157520,98302637,95560220,92860062,128540174,138818765,128997943,136917479,114362192,144609628,150531569,159146805,170157520,131763392,124910234,99490932,112228830,119572334,138342087,138342087,132227443,159146805,140254233,159661867,183244498,1733308,64955833,50486749,44364212,36543964,32063250,27491150,19119192,13254885,2032972,1930387,73772122,251530,76846033,68474553,61536972,62768676,53565015,20803956,46974234,42584496,596472,308707,100287461,20122,92477767,75813846,54708626,49937538,62768676,62296,31595,71589,169301,71589,97514769,1170,78234055,60015802,51039178,45659265,41337026,4913,263,2720,4913,263,81406424
48560,809.333333333333,13.4888888888889,128540174,110959376,102697883,106372279,111804799,124011680,108444179,113079532,141215742,135501001,150033050,162251031,98697869,108861186,118695125,103102663,117385958,135501001,134092643,131300239,149535445,149535445,241076606,175001935,100287461,96339449,94784441,130837985,141697858,131300239,139296349,116951339,147554168,152534806,162771638,174459931,135501001,127172240,101890933,113933757,121337402,142180881,140734534,134561195,160694760,145098107,162251031,188291666,1685722,66223784,52153701,46445853,38423516,33818273,29523328,21149866,15822620,1981342,1880107,76157068,251530,77538361,70765992,63389460,65905557,55865209,22924388,49119746,45138857,653653,308707,102697883,20122,94397844,78583165,57624467,51316600,67183429,71589,31595,71589,169301,81530,100287461,1170,81406424,62768676,52715803,48309174,43596718,7749,263,2720,4913,263,85011681
49460,824.333333333333,13.7388888888889,129916170,112228830,104322229,108444179,113506204,125812356,110959376,116084756,143635402,138342087,153037906,166969851,100287461,110537982,120012269,105139630,118695125,138818765,138342087,134561195,153541925,152534806,245643286,179371684,101087460,99093967,96730358,133158243,144122060,135501001,143149653,119133286,153037906,155059489,166969851,178822184,137866313,128540174,103102663,116951339,124011680,146077796,143635402,136917479,164863326,148048117,164339014,192270184,1638808,66862719,53565015,47772798,39866108,35852028,31204289,23471403,18304711,1930387,1830500,78234055,233778,79283914,72427714,65905557,69125094,58813600,25153207,52715803,46709644,775949,288993,103914836,20122,96730358,80695540,60015802,53849703,71096669,81530,31595,71589,169301,71589,102293973,1170,85011681,65905557,54708626,50211741,45659265,4913,263,2720,4913,263,88701986
50360,839.333333333333,13.9888888888889,132227443,113933757,105960523,110117467,116517605,129456608,114791509,119572334,147061131,142180881,156075794,170692056,102697883,112228830,120894803,107198415,121337402,140254233,138342087,135501001,154046861,153541925,248274497,183244498,102697883,100287461,98302637,137391444,145587496,137391444,144122060,121337402,156585326,156075794,170157520,182688417,141697858,129916170,105139630,118695125,128540174,149038755,145587496,139296349,168028687,152534806,166969851,196295189,1592565,68150528,54708626,48848754,41833643,37477479,33596184,24963314,20290697,1880107,1781568,80695540,233778,81050559,74110314,67183429,71428179,61536972,27292136,56156385,48578563,979279,288993,106784910,20122,98697869,83198448,62151181,56156385,73772122,92120,31595,71589,154811,71589,104730493,1170,87957101,69778957,55865209,52153701,47772798,4913,263,2720,4913,263,91336032
51260,854.333333333333,14.2388888888889,134092643,115652790,107612794,112228830,119133286,132227443,117821461,123116693,150531569,146077796,159146805,175001935,102697883,113933757,123116693,109279069,123563741,143149653,141697858,138342087,157607153,158119449,250258273,186039042,104322229,102697883,100287461,138818765,149535445,140254233,146569008,123116693,160694760,159146805,175544875,186600781,145098107,131763392,107198415,122225268,129456608,153037906,147061131,142180881,170157520,157607153,171227524,199782303,1546995,69451610,56156385,50486749,43596718,39141277,34940359,27093884,21850670,1830500,1781568,81763134,233778,82838348,75471462,70107137,74110314,64326811,29523328,59413066,51594827,1329200,288993,110117467,15353,100287461,85011681,64326811,59112925,76846033,127784,25536,71589,154811,71589,106372279,1170,90579165,73098246,58515093,54708626,49937538,4913,263,2720,4913,263,94784441
52160,869.333333333333,14.4888888888889,136917479,117385958,109279069,114791509,122670535,135501001,121337402,126264757,154552716,150531569,162771638,179922123,104730493,115652790,124910234,110959376,124910234,145587496,142180881,140734534,161731350,161212593,253584348,189991062,105549640,103914836,101890933,138818765,150531569,144609628,147554168,126718052,162771638,162251031,178273622,191698982,146077796,132692393,109279069,122670535,132692393,154046861,152534806,144122060,173378726,162251031,175544875,203894028,1546995,69778957,57329222,51594827,44879846,40598020,36776170,28905639,23471403,1781568,1733308,83559396,233778,84283839,77538361,70765992,76157068,66862719,31847353,62768676,54996554,1830500,269934,111804799,15353,103102663,87215631,67183429,61231098,79283914,184442,31595,62296,154811,71589,108028049,1170,93243217,75813846,61536972,57329222,51873861,4913,263,2720,4913,263,97122132
53060,884.333333333333,14.7388888888889,139296349,119572334,111381648,116951339,125812356,139296349,125360849,130376629,158119449,153541925,165914732,183244498,106784910,117385958,126718052,113506204,127627323,148048117,144609628,145587496,163815629,163293170,254921712,192842335,105960523,105960523,105549640,145587496,154046861,148542979,150033050,128997943,168028687,164339014,181025820,194564485,147061131,135030647,112228830,125812356,137866313,159146805,154552716,147554168,174459931,166969851,177725999,208052658,1502095,71096669,58217402,52998065,46182860,42584496,38661984,31204289,24963314,1781568,1685722,85376877,216680,86109823,78583165,72762562,78933118,69778957,33818273,65588156,57920527,2528086,269934,112653741,15353,104730493,89075711,69125094,63078657,82120692,269934,25536,62296,154811,71589,110117467,1170,94784441,78583165,64013537,60015802,53849703,4913,263,2720,4913,263,100287461
53960,899.333333333333,14.9888888888889,141215742,121337402,113933757,118695125,128997943,142664813,128997943,135030647,161212593,156075794,168559499,186600781,108444179,118695125,127627323,116517605,128997943,150033050,146077796,148048117,165388565,165914732,255591882,195140435,107198415,108444179,107198415,143635402,154552716,151031004,152032622,131300239,169623915,166969851,183244498,196873993,149038755,135972258,113933757,126264757,139774838,160694760,155059489,148542979,178822184,171227524,181025820,210450134,1457866,71760523,58813600,53849703,47239623,43089022,39866108,33154333,26503698,1733308,1638808,86477573,216680,88329116,79635554,73772122,80341367,71428179,35622943,68474553,60318397,3683678,269934,112653741,15353,106372279,90579165,70765992,65588156,83198448,417106,25536,62296,154811,71589,111381648,263,96730358,80695540,65905557,63389460,56156385,4913,263,1170,4913,263,102293973
54860,914.333333333333,15.2388888888889,144122060,124910234,116084756,121337402,132227443,146077796,133158243,138818765,164863326,159661867,170692056,189991062,110117467,120453092,129456608,120453092,132227443,152534806,149038755,151531355,169091242,169623915,257608346,198616119,109279069,109697829,109697829,148048117,156585326,155567182,155059489,133158243,173918861,171227524,188291666,200366826,151031004,138342087,116517605,128083301,145098107,165388565,157095779,151531355,182133277,177179313,183801522,215291286,1457866,72762562,60015802,54996554,48309174,44879846,41833643,35852028,28092773,1733308,1638808,89075711,216680,89450291,81406424,75471462,82479096,74449344,37948931,71760523,63078657,5228807,251530,113506204,15353,108028049,92860062,72427714,67827333,85742925,683234,25536,62296,154811,62296,114362192,263,98697869,82838348,68474553,67183429,60015802,4913,263,2720,4913,263,104730493
55760,929.333333333333,15.4888888888889,147554168,127627323,119133286,124460511,137391444,150033050,137391444,142664813,169091242,163815629,175001935,192270184,112228830,121780890,130837985,122225268,135501001,156585326,152032622,156075794,172839526,172839526,258957623,200952304,111381648,113079532,110959376,149535445,158632666,159661867,157095779,137866313,177179313,173918861,192842335,204485243,152032622,140254233,118695125,130837985,146569008,166441827,161212593,156585326,185478247,183244498,189991062,218962682,1414308,73434766,60926045,56448374,49937538,46182860,43596718,38901238,29523328,1685722,1592565,90957170,200235,90202018,82838348,77191777,85011681,76501131,40598020,74789212,66223784,7249884,251530,113506204,15353,110537982,94397844,73772122,69451610,88329116,1089917,25536,62296,154811,71589,118257850,263,100687026,85011681,70436148,70436148,62768676,4913,263,2720,4913,263,107612794
56660,944.333333333333,15.7388888888889,150531569,131300239,123116693,128083301,141697858,153541925,141215742,147061131,172301259,165388565,176633564,196295189,114362192,123116693,132692393,127627323,138342087,159146805,154552716,160177852,174459931,175001935,259633752,203894028,113079532,114362192,113079532,150033050,160177852,163815629,159661867,140254233,181025820,176633564,194564485,207455691,152534806,142664813,120453092,131763392,150531569,170692056,163815629,158119449,186600781,188291666,192842335,222668924,1371419,73772122,61536972,57034792,51039178,47239623,45398662,40353262,31417872,1733308,1592565,92096330,200235,90957170,85376877,78583165,86846176,79283914,43342474,77538361,68474553,9612113,251530,113079532,15353,113506204,96339449,75813846,70765992,89450291,1733308,25536,62296,154811,62296,119133286,1170,102293973,87215631,72093701,72427714,65271582,4913,263,2720,4913,263,108861186
57560,959.333333333333,15.9888888888889,154046861,135501001,125812356,131300239,145098107,157607153,145098107,150531569,175544875,168559499,178822184,199198734,116517605,125360849,133624993,131300239,140734534,162251031,157607153,163293170,176633564,177725999,261668112,206264636,114791509,117385958,116084756,152534806,161731350,168028687,161731350,145587496,185478247,179371684,198616119,210450134,154552716,144122060,123116693,133158243,155059489,173918861,166441827,161212593,190559421,193415436,196295189,227037036,1371419,74789212,62151181,58217402,52153701,48578563,46974234,43342474,33154333,1733308,1546995,92096330,200235,94012108,86109823,80341367,88701986,80341367,46709644,79988038,70765992,12716336,233778,113079532,15353,114362192,97908270,77538361,72762562,91336032,2705334,25536,62296,154811,62296,119133286,263,103102663,88701986,73434766,75129918,67504966,4913,263,2720,4913,263,111381648
58460,974.333333333333,16.2388888888889,157607153,138818765,129456608,134092643,148542979,159661867,148048117,153541925,177725999,170157520,181025820,201538737,119572334,127172240,135972258,134092643,144122060,164863326,160694760,166969851,179922123,179922123,263711436,207455691,116084756,119133286,119133286,155567182,163815629,171227524,164863326,148542979,187163464,181025820,199198734,212863001,156585326,146077796,124910234,135972258,158632666,177725999,169091242,164863326,193415436,197453749,199198734,230186312,1329200,75813846,63078657,59112925,53281136,49391540,47772798,45138857,35167109,1733308,1546995,92096330,200235,95949403,87585939,81406424,89825726,82479096,50486749,82479096,73434766,16731281,233778,113933757,15353,115221708,99093967,78933118,74110314,94012108,4268566,25536,62296,154811,62296,120012269,263,104730493,90202018,75129918,77538361,70107137,4913,263,2720,4913,263,112653741
59360,989.333333333333,16.4888888888889,161212593,142664813,133158243,137866313,152032622,162771638,153037906,156585326,180473502,173918861,183801522,205077416,122225268,128997943,137866313,137866313,148048117,168559499,164863326,169091242,183801522,182133277,265078638,210450134,120012269,123116693,121780890,159661867,166441827,175544875,169091242,151531355,191698982,184359487,203303771,216511219,159146805,149038755,128083301,137866313,162251031,183244498,170692056,169623915,196873993,202126126,202714470,233359977,1329200,76846033,63701087,60015802,53849703,50486749,49391540,47772798,36776170,1781568,1502095,92860062,184442,96339449,89450291,82838348,91336032,84283839,53849703,85011681,76157068,21674345,233778,114362192,15353,116517605,101087460,81050559,75813846,95560220,6196986,25536,62296,154811,62296,120453092,263,106372279,92096330,76846033,79988038,72093701,4913,263,2720,4913,263,116084756
60260,1004.3333333333301,16.738888888888802,164339014,146077796,136444417,140734534,155567182,165388565,155567182,159146805,183244498,176088751,185478247,207455691,125812356,131300239,140254233,142180881,151531355,172839526,167498804,172301259,184918395,184918395,267136930,212258340,121780890,125812356,125812356,161731350,168559499,178822184,171763925,158119449,193989485,186600781,205077416,217735016,160177852,151031004,129916170,140734534,167498804,186039042,176088751,173378726,200366826,206859684,205670546,235916507,1287649,78234055,64326811,60621811,54996554,51873861,50486749,50211741,38185831,1781568,1502095,92096330,184442,97122132,90957170,83921193,93243217,86109823,56741176,87215631,78583165,26308492,233778,113933757,15353,117385958,102293973,81763134,77538361,97514769,8281060,25536,62296,154811,62296,120894803,263,107612794,93627232,78583165,82479096,74110314,4913,263,2720,4913,263,119133286
61160,1019.3333333333301,16.988888888888802,167498804,149535445,139774838,143149653,158632666,168028687,158119449,162251031,186039042,177725999,187727092,209849323,128540174,133158243,142664813,147061131,154552716,175001935,171227524,176088751,187727092,187163464,267825025,215291286,125812356,129456608,129916170,166969851,172839526,182133277,175001935,161212593,198034458,189423650,208650586,220194220,163293170,153541925,133624993,144609628,172301259,190559421,179371684,176088751,203303771,211654642,209249474,239780693,1287649,79283914,64326811,61536972,55574846,52434348,51873861,52153701,39866108,1830500,1457866,91715752,184442,98302637,92096330,84647335,95560220,87585939,58217402,88701986,80695540,30779433,216680,113933757,15353,118257850,105139630,83198448,78234055,99093967,10316162,25536,62296,154811,62296,120453092,263,108861186,94784441,79988038,84283839,75471462,4913,263,2720,4913,263,120012269
62060,1034.33333333333,17.238888888888802,170692056,153541925,143635402,146077796,162251031,170692056,161731350,164863326,187727092,180473502,189991062,212258340,131763392,135501001,145587496,150531569,158119449,178822184,173918861,178822184,190559421,191128727,269895314,217122634,128997943,133158243,133158243,170157520,176088751,185478247,178273622,166441827,200952304,192270184,211051907,223912097,166969851,157095779,137391444,148048117,176633564,194564485,181579078,179922123,205670546,214075214,211654642,244333597,1287649,80341367,65271582,61843666,56448374,53565015,53281136,54421508,41337026,1930387,1457866,91336032,184442,98302637,92477767,86109823,97908270,88329116,59714025,90579165,82838348,33818273,233778,113933757,15353,118695125,105960523,84283839,79988038,100687026,13119159,25536,62296,154811,62296,120453092,1170,110117467,96339449,81050559,86846176,78234055,4913,263,2720,4913,263,120894803
62960,1049.33333333333,17.488888888888802,173378726,156075794,147061131,149038755,165388565,172301259,163815629,167498804,189991062,182688417,192270184,215291286,135501001,137391444,148048117,156585326,160177852,180473502,176088751,181579078,192842335,192270184,271280511,220194220,133158243,136917479,137866313,173378726,179371684,188291666,180473502,171763925,203303771,194564485,212863001,224535141,171227524,160177852,141215742,151031004,181025820,198034458,184918395,182688417,206859684,217735016,212863001,246299609,1246768,80341367,65905557,62459518,57034792,54135200,54421508,55865209,42836363,1981342,1457866,91715752,169301,97908270,93243217,87585939,98697869,89825726,61536972,92477767,84647335,37948931,216680,112653741,15353,119133286,106372279,85742925,81050559,101488762,16577998,25536,62296,140972,62296,120012269,263,111381648,97514769,82479096,89075711,80341367,4913,263,2720,4913,263,120894803
63860,1064.33333333333,17.738888888888802,176088751,159146805,150033050,151531355,168559499,175001935,165914732,170157520,192270184,184918395,193989485,218348366,138342087,139774838,152032622,160694760,161731350,183244498,178273622,183801522,194564485,195140435,271974613,222048793,137391444,141215742,141215742,176088751,182133277,191128727,183244498,175544875,205670546,196873993,214075214,227664943,173378726,164339014,145098107,155567182,183244498,201538737,187727092,185478247,209849323,219577967,216511219,246956918,1246768,80341367,65905557,63078657,57329222,54996554,55285294,57034792,43851755,2085278,1414308,91336032,169301,97908270,92860062,88329116,99093967,90202018,62768676,93627232,86109823,41833643,216680,112653741,15353,119133286,106372279,86846176,82120692,103102663,20461036,25536,62296,154811,62296,119572334,263,113079532,98302637,83921193,91336032,83198448,4913,263,2720,4913,263,121337402
64760,1079.33333333333,17.988888888888802,179371684,163293170,152534806,154552716,170692056,177725999,168559499,172301259,195140435,187727092,196873993,220194220,142180881,142664813,154046861,163293170,164863326,184918395,181579078,187163464,196873993,197453749,272669717,225159156,142664813,145098107,145098107,179371684,185478247,193989485,186039042,180473502,207455691,199198734,217122634,230819092,177179313,168028687,149535445,160694760,186600781,203894028,191698982,189423650,211654642,225784143,217735016,251585733,1206554,79988038,65905557,63078657,57624467,55285294,55865209,58217402,44879846,2246250,1414308,91336032,169301,98302637,93243217,88701986,99888763,91715752,64326811,95949403,87585939,44364212,216680,110959376,11229,119133286,106372279,87585939,83198448,104730493,25727433,25536,62296,140972,62296,118695125,263,116084756,99093967,84283839,93627232,85742925,4913,263,2720,4913,263,121337402
65660,1094.33333333333,18.238888888888802,183244498,165914732,155567182,156585326,173918861,180473502,170692056,174459931,197453749,190559421,197453749,222668924,145098107,146077796,156585326,168028687,166969851,187727092,182688417,188857185,199198734,199198734,274761049,227037036,146077796,149038755,149535445,183244498,187727092,195717337,187727092,183244498,209849323,202126126,221429633,233359977,179371684,170692056,152534806,164339014,189991062,206859684,194564485,191128727,215291286,225784143,222048793,253584348,1206554,79635554,65905557,64013537,58217402,55865209,57034792,60318397,45920664,2413317,1414308,90957170,169301,98302637,92860062,89825726,99888763,92860062,65905557,97514769,89825726,47239623,216680,110959376,11229,118695125,107198415,88329116,84283839,105549640,30357657,25536,62296,154811,62296,119133286,263,116517605,99490932,85742925,95171899,88329116,4913,263,2720,4913,263,120894803
66560,1109.33333333333,18.488888888888802,185478247,168559499,157607153,159146805,176088751,182688417,172839526,177179313,197453749,191128727,199198734,224535141,148048117,148048117,158632666,170157520,169091242,189423650,185478247,190559421,201538737,200952304,275460168,228923678,150531569,153037906,152032622,186039042,189423650,198616119,189991062,186600781,210450134,203303771,222668924,234636285,182133277,173918861,155567182,167498804,193415436,209249474,195717337,193989485,218348366,228293823,225784143,255591882,1206554,78933118,65271582,64013537,58515093,56156385,57329222,61231098,46974234,2586489,1371419,91336032,169301,97122132,92477767,89825726,99888763,94784441,67827333,100287461,90957170,50486749,200235,109697829,11229,118257850,107198415,89075711,85011681,108444179,34041137,25536,62296,140972,62296,117821461,263,116951339,100287461,86109823,97514769,90957170,4913,263,2720,4913,263,121780890
67460,1124.33333333333,18.738888888888802,187163464,171227524,160177852,161731350,178822184,184918395,175001935,179371684,199782303,192842335,202126126,227037036,152032622,150033050,160694760,175001935,170692056,192270184,187727092,192842335,203303771,202714470,277563553,230186312,153541925,157095779,156585326,189991062,192270184,201538737,192270184,190559421,211051907,205077416,222668924,236558087,184918395,177725999,159146805,170692056,197453749,212863001,199782303,196873993,220194220,231452848,227037036,258957623,1206554,77538361,64640909,64013537,58515093,57034792,58217402,62459518,48040586,2888708,1371419,90202018,169301,97514769,92477767,89075711,99888763,95560220,70107137,102293973,92477767,54135200,200235,108444179,15353,118695125,106372279,89825726,85742925,109697829,37712813,25536,62296,140972,62296,117385958,263,116951339,100687026,87215631,99093967,93243217,4913,263,2720,4913,263,120894803
68360,1139.33333333333,18.988888888888802,191128727,173918861,163293170,163815629,179922123,186600781,177725999,181579078,201538737,194564485,203303771,228923678,154552716,152534806,162771638,176088751,172301259,193415436,188857185,194564485,204485243,204485243,278266692,231452848,157607153,160694760,158632666,192270184,194564485,202126126,193415436,192842335,213468625,206859684,225784143,239134209,188291666,180473502,161731350,173378726,198616119,214682767,202126126,197453749,222048793,232087581,228293823,260988996,1167008,77885787,64326811,64326811,59112925,57329222,59112925,64013537,48848754,3142752,1371419,90957170,154811,96339449,91715752,89075711,99888763,95949403,72427714,102697883,93627232,58515093,200235,107612794,11229,118257850,106784910,90202018,86477573,110537982,41337026,25536,53650,140972,53650,116084756,263,116517605,101087460,87957101,101087460,95560220,4913,263,2720,4913,263,120894803
69260,1154.33333333333,19.238888888888802,192842335,176633564,164863326,165388565,181579078,188291666,178273622,183244498,202714470,196295189,203894028,230819092,157607153,154552716,165388565,179922123,173378726,195717337,191128727,197453749,206264636,206264636,278970838,232087581,160694760,163815629,161212593,193989485,196873993,203894028,195717337,196295189,214682767,207455691,227664943,240428158,190559421,183801522,165388565,175544875,200366826,217122634,202714470,200366826,222668924,233997642,230186312,261668112,1167008,76846033,63701087,64013537,59413066,57329222,59714025,64955833,49664138,3475691,1371419,90579165,154811,96730358,91336032,88701986,99490932,96339449,74449344,102697883,95560220,62151181,200235,106784910,11229,117821461,105960523,91336032,87957101,110537982,44879846,25536,62296,140972,62296,115652790,263,115652790,101488762,88701986,102293973,98302637,4913,263,2720,4913,263,120453092
70160,1169.33333333333,19.488888888888802,196295189,179922123,167498804,167498804,183801522,189991062,180473502,185478247,205670546,198034458,206264636,233359977,160177852,157607153,166969851,182688417,176088751,198616119,193989485,199198734,207455691,208052658,280382151,235275906,164339014,166969851,164863326,197453749,198034458,206264636,196873993,198034458,215291286,209849323,227664943,243680231,194564485,187163464,167498804,179371684,203894028,219577967,205077416,202126126,223290025,237844186,230819092,264394538,1167008,75813846,63078657,64013537,59714025,57624467,60015802,65905557,50762561,3825770,1329200,91715752,154811,96339449,91715752,88701986,99093967,96339449,77191777,103914836,97908270,65588156,200235,105960523,11229,116951339,105960523,92860062,89075711,110959376,48848754,20122,53650,140972,53650,114791509,263,116084756,103102663,89075711,103914836,101488762,4913,263,2720,4913,263,120012269
